atributo,classe
"-94.335.357.056.874.800,00","0,00"
"203.401.868.940.952.000,00","0,00"
"-25.667.699.165.401.500,00","0,00"
"627.207.694.886.874.000,00","1.000.000.000.000.000.000,00"
"92.411.563.798.300.000,00","0,00"
"85.252.390.049.945.900,00","0,00"
"93.251.016.294.920.700,00","1.000.000.000.000.000.000,00"
"262.077.171.143.318.000,00","1.000.000.000.000.000.000,00"
"25.265.505.914.072.900,00","0,00"
"-16.553.299.956.204.400,00","0,00"
"132.341.414.929.960.000,00","0,00"
"29.218.859.908.663.200,00","0,00"
"-89.750.860.487.861.400,00","0,00"
"110.316.451.741.530.000,00","0,00"
"240.178.222.641.496.000,00","1.000.000.000.000.000.000,00"
"185.742.545.686.174.000,00","0,00"
"44.866.303.857.639.800,00","0,00"
"-56.118.842.283.456.500,00","0,00"
"363.988.918.782.075.000,00","1.000.000.000.000.000.000,00"
"300.807.343.580.284.000,00","1.000.000.000.000.000.000,00"
"-18.172.985.569.804.100,00","0,00"
"-118.736.604.281.031.000,00","0,00"
"-114.203.992.461.788.000,00","0,00"
"806.195.500.625.140.000,00","1.000.000.000.000.000.000,00"
"-65.500.084.500.394.000,00","0,00"
"43.655.750.973.246.600,00","0,00"
"-13.540.121.660.641.500,00","0,00"
"403.756.689.189.337.000,00","1.000.000.000.000.000.000,00"
"78.303.659.721.869.700,00","0,00"
"134.747.855.868.496.000,00","0,00"
"69.917.586.254.030.900,00","1.000.000.000.000.000.000,00"
"79.971.477.030.630.500,00","0,00"
"518.132.301.070.845.000,00","1.000.000.000.000.000.000,00"
"319.705.542.518.138.000,00","1.000.000.000.000.000.000,00"
"-89.825.459.631.560.100,00","0,00"
"574.592.699.365.314.000,00","1.000.000.000.000.000.000,00"
"-67.120.567.625.840.100,00","0,00"
"105.217.068.323.991.000,00","1.000.000.000.000.000.000,00"
"-206.544.592.602.737.000,00","0,00"
"571.569.336.707.142.000,00","1.000.000.000.000.000.000,00"
"7.305.191.607.317.540,00","0,00"
"-8.214.048.896.281.250,00","0,00"
"64.368.894.074.634.800,00","0,00"
"-114.937.476.180.959.000,00","0,00"
"70.735.572.555.201.300,00","0,00"
"698.297.525.424.544.000,00","1.000.000.000.000.000.000,00"
"-74.173.711.824.896.100,00","0,00"
"317.439.771.470.776.000,00","1.000.000.000.000.000.000,00"
"136.363.134.495.700.000,00","0,00"
"953.725.074.288.418,00","0,00"
"184.352.488.116.896.000,00","0,00"
"468.467.997.146.452.000,00","1.000.000.000.000.000.000,00"
"136.091.206.550.350.000,00","0,00"
"-64.074.778.192.273.400,00","0,00"
"193.090.275.839.788.000,00","0,00"
"22.788.879.161.660.000,00","0,00"
"586.041.076.899.428.000,00","1.000.000.000.000.000.000,00"
"123.815.100.170.599.000,00","0,00"
"70.423.953.602.748.800,00","0,00"
"140.649.406.630.066.000,00","0,00"
"-39.280.075.767.349.900,00","0,00"
"-1.283.443.369.271.370,00","0,00"
"734.563.259.735.122.000,00","1.000.000.000.000.000.000,00"
"-6.392.154.250.992.510,00","0,00"
"-89.195.544.007.858.500,00","0,00"
"43.482.356.685.341.300,00","0,00"
"242.491.966.439.961.000,00","1.000.000.000.000.000.000,00"
"421.119.708.932.856.000,00","1.000.000.000.000.000.000,00"
"151.454.727.880.071.000,00","0,00"
"113.295.542.706.412.000,00","0,00"
"-125.503.404.126.798.000,00","0,00"
"43.663.579.002.368.300,00","0,00"
"66.949.490.064.984.000,00","0,00"
"-35.647.222.132.580.500,00","0,00"
"-21.803.332.871.290.300,00","0,00"
"-31.118.208.029.244.400,00","0,00"
"249.610.695.161.081.000,00","1.000.000.000.000.000.000,00"
"558.138.305.254.532.000,00","1.000.000.000.000.000.000,00"
"260.436.035.388.124.000,00","1.000.000.000.000.000.000,00"
"107.570.290.761.139.000,00","0,00"
"2.694.429.744.433.800,00","0,00"
"5.339.260.749.597.820,00","0,00"
"102.255.634.352.405.000,00","0,00"
"-97.816.079.983.397.900,00","0,00"
"783.980.081.421.699.000,00","1.000.000.000.000.000.000,00"
"-18.791.027.962.192.400,00","0,00"
"325.619.749.112.469.000,00","1.000.000.000.000.000.000,00"
"49.285.321.848.822.600,00","0,00"
"203.601.773.440.139.000,00","0,00"
"111.190.057.943.394.000,00","0,00"
"24.127.714.401.028.000,00","0,00"
"254.960.451.879.799.000,00","1.000.000.000.000.000.000,00"
"-63.548.352.569.582.400,00","0,00"
"-2.633.329.274.196.620,00","0,00"
"156.221.964.849.074.000,00","0,00"
"-42.945.897.826.601.700,00","0,00"
"-145.283.779.810.280.000,00","0,00"
"327.858.508.691.709.000,00","1.000.000.000.000.000.000,00"
"446.484.812.481.995.000,00","1.000.000.000.000.000.000,00"
"13.396.769.872.118.100,00","0,00"
"22.648.228.968.110.200,00","0,00"
"94.287.343.651.528.500,00","0,00"
"359.810.166.116.824.000,00","1.000.000.000.000.000.000,00"
"-235.930.618.497.051.000,00","0,00"
"-137.838.153.717.133.000,00","0,00"
"-8.900.505.109.258.100,00","0,00"
"-3.967.869.752.047.250,00","0,00"
"114.099.091.689.654.000,00","0,00"
"403.127.219.389.070.000,00","1.000.000.000.000.000.000,00"
"-16.068.565.938.335.900,00","0,00"
"764.901.411.626.597.000,00","1.000.000.000.000.000.000,00"
"-60.825.353.095.823.800,00","0,00"
"-50.744.132.811.974.600,00","0,00"
"-41.695.101.954.181.700,00","0,00"
"-7.330.958.739.116.340,00","0,00"
"122.428.176.163.779.000,00","0,00"
"909.964.811.209.109.000,00","1.000.000.000.000.000.000,00"
"191.623.024.050.457.000,00","0,00"
"174.620.059.947.450.000,00","1.000.000.000.000.000.000,00"
"-46.051.962.766.937.500,00","0,00"
"431.732.839.102.013.000,00","1.000.000.000.000.000.000,00"
"-35.556.441.768.721.800,00","0,00"
"103.141.243.095.413.000,00","0,00"
"118.156.131.214.862.000,00","0,00"
"64.699.949.431.924.100,00","0,00"
"664.184.116.800.146.000,00","1.000.000.000.000.000.000,00"
"222.906.490.755.662.000,00","1.000.000.000.000.000.000,00"
"459.779.890.379.549.000,00","1.000.000.000.000.000.000,00"
"-32.363.281.564.100.600,00","0,00"
"-101.236.477.303.431.000,00","0,00"
"258.176.243.143.118.000,00","1.000.000.000.000.000.000,00"
"560.924.044.491.887.000,00","1.000.000.000.000.000.000,00"
"-234.493.291.639.341.000,00","0,00"
"165.723.572.354.043.000,00","0,00"
"-3.821.944.776.380.280,00","0,00"
"-69.211.248.534.876.400,00","0,00"
"124.460.321.679.004.000,00","1.000.000.000.000.000.000,00"
"48.656.319.429.137.400,00","0,00"
"-130.566.559.929.770.000,00","0,00"
"116.597.116.619.064.000,00","0,00"
"7.355.597.406.951.720,00","0,00"
"55.835.826.724.916.100,00","0,00"
"273.936.521.236.689.000,00","1.000.000.000.000.000.000,00"
"158.421.392.269.036.000,00","0,00"
"-89.498.046.625.368.800,00","0,00"
"-72.766.629.962.113.600,00","0,00"
"261.529.587.802.595.000,00","1.000.000.000.000.000.000,00"
"355.006.482.275.445.000,00","1.000.000.000.000.000.000,00"
"-2.334.201.460.525.180,00","0,00"
"103.581.602.138.072.000,00","0,00"
"55.444.088.627.736.600,00","0,00"
"20.709.528.736.718.900,00","0,00"
"324.033.859.193.421.000,00","1.000.000.000.000.000.000,00"
"104.981.223.016.357.000,00","0,00"
"381.719.089.121.331.000,00","1.000.000.000.000.000.000,00"
"-42.382.265.053.133.800,00","0,00"
"153.212.095.920.489.000,00","0,00"
"548.735.757.976.216.000,00","1.000.000.000.000.000.000,00"
"532.091.891.192.388.000,00","1.000.000.000.000.000.000,00"
"556.407.092.633.032.000,00","1.000.000.000.000.000.000,00"
"-1.677.285.411.086.180,00","0,00"
"134.915.045.842.457.000,00","0,00"
"-60.637.499.369.812.200,00","0,00"
"601.807.954.618.378.000,00","1.000.000.000.000.000.000,00"
"693.041.791.799.828.000,00","1.000.000.000.000.000.000,00"
"-128.249.325.776.021.000,00","0,00"
"30.510.314.560.952.000,00","0,00"
"2.072.109.817.357.220,00","1.000.000.000.000.000.000,00"
"24.403.532.104.508.800,00","0,00"
"-125.769.151.599.068.000,00","0,00"
"119.827.116.331.009.000,00","0,00"
"-217.351.542.370.985,00","0,00"
"534.768.932.892.237.000,00","1.000.000.000.000.000.000,00"
"733.310.173.499.477.000,00","1.000.000.000.000.000.000,00"
"-125.293.271.810.622.000,00","0,00"
"364.113.557.546.367.000,00","1.000.000.000.000.000.000,00"
"-88.307.108.543.782.200,00","0,00"
"39.790.954.624.273.400,00","0,00"
"49.573.812.066.708.600,00","0,00"
"148.551.241.174.309.000,00","1.000.000.000.000.000.000,00"
"106.948.392.895.191.000,00","1.000.000.000.000.000.000,00"
"9.392.071.231.640.790,00","0,00"
"107.675.480.743.677.000,00","0,00"
"128.736.625.859.273.000,00","1.000.000.000.000.000.000,00"
"-221.645.812.872.848.000,00","0,00"
"-57.042.725.256.321.500,00","0,00"
"66.195.646.729.524.200,00","0,00"
"48.613.347.501.280.700,00","1.000.000.000.000.000.000,00"
"233.965.892.909.456.000,00","0,00"
"450.946.602.854.647.000,00","1.000.000.000.000.000.000,00"
"100.578.857.522.505.000,00","0,00"
"182.274.353.274.093.000,00","0,00"
"-98.987.117.362.472.900,00","0,00"
"26.537.342.636.377.600,00","0,00"
"-81.347.520.199.769.300,00","0,00"
"259.764.930.808.786.000,00","1.000.000.000.000.000.000,00"
"459.755.214.989.777.000,00","1.000.000.000.000.000.000,00"
"4.759.702.685.503.430,00","0,00"
"-21.161.246.920.549.000,00","0,00"
"-58.799.460.603.417.200,00","0,00"
"85.471.702.254.456.300,00","0,00"
"-27.192.200.882.357.000,00","0,00"
"103.155.183.062.283.000,00","0,00"
"85.004.695.048.687.800,00","0,00"
"-184.204.658.755.166.000,00","0,00"
"42.389.384.215.013.500,00","0,00"
"-36.832.405.285.628.100,00","0,00"
"553.533.927.431.229.000,00","1.000.000.000.000.000.000,00"
"-106.816.279.757.789.000,00","0,00"
"121.238.435.113.741,00","0,00"
"-74.022.901.048.272.400,00","0,00"
"57.776.701.738.648.800,00","0,00"
"289.456.332.599.046.000,00","1.000.000.000.000.000.000,00"
"71.555.339.434.359.000,00","0,00"
"121.716.524.124.502.000,00","0,00"
"126.574.364.436.248.000,00","0,00"
"-116.464.815.102.587.000,00","0,00"
"-191.996.928.912.711.000,00","0,00"
"272.133.755.732.792.000,00","1.000.000.000.000.000.000,00"
"88.208.144.528.547.500,00","0,00"
"141.420.473.939.036.000,00","1.000.000.000.000.000.000,00"
"53.933.455.442.889.500,00","0,00"
"-89.870.466.982.169.900,00","0,00"
"-33.787.125.662.402.600,00","0,00"
"-49.661.420.142.946.800,00","0,00"
"-7.044.362.884.300.870,00","0,00"
"-47.209.376.122.215.700,00","0,00"
"734.545.678.358.534.000,00","1.000.000.000.000.000.000,00"
"150.231.489.809.918.000,00","0,00"
"162.277.242.838.010.000,00","1.000.000.000.000.000.000,00"
"-81.851.712.552.959.400,00","0,00"
"61.808.629.459.758.000,00","0,00"
"350.110.843.535.026.000,00","1.000.000.000.000.000.000,00"
"609.751.690.806.351.000,00","1.000.000.000.000.000.000,00"
"-76.831.776.753.733.900,00","0,00"
"848.630.622.248.619.000,00","1.000.000.000.000.000.000,00"
"80.042.439.467.761.200,00","0,00"
"-69.111.801.633.853.500,00","0,00"
"287.509.776.697.272.000,00","1.000.000.000.000.000.000,00"
"55.479.492.873.854.700,00","0,00"
"32.297.520.215.279.800,00","0,00"
"-62.602.370.171.303.300,00","0,00"
"255.375.786.326.848.000,00","1.000.000.000.000.000.000,00"
"210.770.092.548.563.000,00","0,00"
"-279.637.205.999.968.000,00","0,00"
"-218.280.627.266.005.000,00","0,00"
"343.271.755.990.477.000,00","1.000.000.000.000.000.000,00"
"-144.487.015.353.648.000,00","0,00"
"149.404.100.209.764.000,00","0,00"
"-18.637.464.474.326.900,00","0,00"
"-128.793.148.719.362.000,00","0,00"
"23.853.956.298.854.900,00","0,00"
"667.158.536.996.535.000,00","1.000.000.000.000.000.000,00"
"308.667.907.763.367.000,00","1.000.000.000.000.000.000,00"
"-116.269.889.251.145.000,00","0,00"
"-24.190.934.560.679.100,00","0,00"
"726.082.691.569.619.000,00","1.000.000.000.000.000.000,00"
"-104.755.033.748.908.000,00","0,00"
"-2.303.902.025.604.930,00","1.000.000.000.000.000.000,00"
"323.698.866.410.884.000,00","1.000.000.000.000.000.000,00"
"577.232.949.511.981.000,00","1.000.000.000.000.000.000,00"
"405.030.500.547.822.000,00","1.000.000.000.000.000.000,00"
"-123.514.497.440.491.000,00","0,00"
"445.871.001.084.398.000,00","1.000.000.000.000.000.000,00"
"-60.510.038.549.298.500,00","0,00"
"-97.403.028.626.336.200,00","0,00"
"54.207.797.231.241.300,00","0,00"
"603.097.899.886.438.000,00","1.000.000.000.000.000.000,00"
"292.954.366.168.293.000,00","1.000.000.000.000.000.000,00"
"-3.693.860.785.793.810,00","1.000.000.000.000.000.000,00"
"-5.819.091.224.975.950,00","0,00"
"86.913.043.635.398.700,00","0,00"
"810.123.062.857.685.000,00","1.000.000.000.000.000.000,00"
"352.301.595.838.717.000,00","1.000.000.000.000.000.000,00"
"19.399.402.899.873.900,00","0,00"
"-109.843.424.251.179.000,00","0,00"
"-68.804.133.432.040.500,00","0,00"
"-16.833.721.766.287.000,00","0,00"
"41.190.318.546.165.500,00","0,00"
"203.212.123.567.467.000,00","1.000.000.000.000.000.000,00"
"155.747.763.849.673.000,00","0,00"
"89.097.140.911.017.700,00","0,00"
"-113.766.837.203.042.000,00","0,00"
"-256.900.425.354.714.000,00","0,00"
"-87.837.265.189.710.000,00","0,00"
"407.066.520.588.517.000,00","1.000.000.000.000.000.000,00"
"96.137.609.337.360.200,00","0,00"
"-29.904.425.312.342.800,00","0,00"
"493.116.711.472.450,00","0,00"
"798.865.909.259.321.000,00","1.000.000.000.000.000.000,00"
"68.022.988.921.565.700,00","0,00"
"124.006.630.425.343.000,00","1.000.000.000.000.000.000,00"
"545.327.575.109.328.000,00","1.000.000.000.000.000.000,00"
"516.757.399.418.790.000,00","1.000.000.000.000.000.000,00"
"97.266.388.485.234.600,00","0,00"
"14.179.593.510.559.500,00","0,00"
"21.265.841.170.608.500,00","0,00"
"191.271.495.364.364.000,00","1.000.000.000.000.000.000,00"
"59.942.227.651.423.300,00","0,00"
"490.556.167.653.320.000,00","1.000.000.000.000.000.000,00"
"27.351.115.875.704.600,00","0,00"
"180.638.938.572.571.000,00","1.000.000.000.000.000.000,00"
"32.880.483.544.753.200,00","0,00"
"498.990.978.469.066.000,00","1.000.000.000.000.000.000,00"
"-19.520.452.455.288.200,00","0,00"
"236.413.614.652.961.000,00","1.000.000.000.000.000.000,00"
"417.187.170.237.484.000,00","1.000.000.000.000.000.000,00"
"279.985.281.958.200.000,00","1.000.000.000.000.000.000,00"
"85.588.014.419.911.000,00","0,00"
"-128.012.272.969.247.000,00","0,00"
"-61.171.141.747.628.400,00","0,00"
"-56.402.364.033.751.100,00","0,00"
"-100.279.522.084.813.000,00","0,00"
"-97.854.586.995.191.300,00","0,00"
"18.739.757.915.326.000,00","0,00"
"323.635.655.937.334.000,00","1.000.000.000.000.000.000,00"
"-6.357.963.534.469.350,00","0,00"
"-141.591.041.138.966.000,00","0,00"
"649.862.587.687.968.000,00","1.000.000.000.000.000.000,00"
"93.636.743.171.606.600,00","0,00"
"-77.570.591.924.555.800,00","0,00"
"98.521.168.020.366.700,00","0,00"
"-1.634.116.871.057.670,00","0,00"
"25.058.820.595.478.400,00","0,00"
"478.108.242.821.982.000,00","1.000.000.000.000.000.000,00"
"204.647.439.641.731.000,00","1.000.000.000.000.000.000,00"
"-55.167.131.876.131.800,00","0,00"
"856.612.522.256.744.000,00","1.000.000.000.000.000.000,00"
"398.536.585.665.485.000,00","1.000.000.000.000.000.000,00"
"81.834.521.099.073.600,00","0,00"
"616.692.464.017.159.000,00","1.000.000.000.000.000.000,00"
"12.703.351.401.304.400,00","0,00"
"-94.883.540.882.739.900,00","0,00"
"376.144.520.340.243.000,00","1.000.000.000.000.000.000,00"
"242.999.590.424.740.000,00","1.000.000.000.000.000.000,00"
"526.131.065.699.734.000,00","1.000.000.000.000.000.000,00"
"200.834.153.624.900.000,00","1.000.000.000.000.000.000,00"
"380.047.514.120.304.000,00","1.000.000.000.000.000.000,00"
"756.052.877.269.792.000,00","1.000.000.000.000.000.000,00"
"90.433.224.862.801.200,00","0,00"
"651.572.950.124.549.000,00","1.000.000.000.000.000.000,00"
"50.054.548.459.309.200,00","0,00"
"765.276.710.188.407.000,00","1.000.000.000.000.000.000,00"
"-118.925.894.133.925.000,00","1.000.000.000.000.000.000,00"
"66.511.089.413.778.200,00","0,00"
"-281.789.919.801.444.000,00","0,00"
"319.090.391.660.754.000,00","1.000.000.000.000.000.000,00"
"203.488.779.616.417.000,00","0,00"
"97.954.895.896.167.700,00","0,00"
"-132.965.108.772.083.000,00","0,00"
"80.210.816.090.460.200,00","0,00"
"-48.370.871.586.988.000,00","0,00"
"64.669.709.802.993.300,00","0,00"
"70.785.577.569.213.800,00","0,00"
"720.559.641.221.042,00","0,00"
"-116.618.847.606.979.000,00","0,00"
"30.223.511.716.305.300,00","0,00"
"2.286.994.744.438.530,00","0,00"
"-251.191.822.973.313.000,00","0,00"
"317.479.309.171.410.000,00","1.000.000.000.000.000.000,00"
"159.729.411.058.173.000,00","0,00"
"-179.760.297.882.136.000,00","0,00"
"-178.945.841.934.702.000,00","0,00"
"124.803.051.472.742.000,00","0,00"
"118.710.050.523.359.000,00","0,00"
"50.740.062.664.990.800,00","0,00"
"388.602.899.701.717.000,00","1.000.000.000.000.000.000,00"
"-93.525.022.207.388.300,00","0,00"
"-53.695.461.841.914.900,00","0,00"
"-21.659.521.346.379.300,00","1.000.000.000.000.000.000,00"
"-70.848.405.454.641.800,00","0,00"
"113.572.286.016.886.000,00","0,00"
"-19.390.786.780.193.200,00","0,00"
"152.467.202.577.334.000,00","1.000.000.000.000.000.000,00"
"30.395.244.309.020.400,00","0,00"
"30.521.772.378.019.000,00","0,00"
"-43.028.728.332.628.300,00","0,00"
"562.897.657.853.806.000,00","1.000.000.000.000.000.000,00"
"43.974.077.872.582.400,00","0,00"
"-108.996.283.469.055.000,00","0,00"
"565.817.417.238.939.000,00","1.000.000.000.000.000.000,00"
"91.345.148.842.280.100,00","1.000.000.000.000.000.000,00"
"-76.113.289.329.409.000,00","0,00"
"-115.363.091.881.421.000,00","0,00"
"28.986.084.223.318.200,00","0,00"
"363.291.137.293.731.000,00","1.000.000.000.000.000.000,00"
"159.402.209.548.665.000,00","1.000.000.000.000.000.000,00"
"353.045.418.106.617.000,00","1.000.000.000.000.000.000,00"
"356.873.045.074.887.000,00","1.000.000.000.000.000.000,00"
"170.718.668.084.272.000,00","0,00"
"25.762.761.295.258.200,00","0,00"
"45.228.222.697.850.200,00","0,00"
"94.574.823.115.021.900,00","1.000.000.000.000.000.000,00"
"20.721.884.917.595.700,00","0,00"
"60.513.016.249.311.800,00","0,00"
"-34.338.770.196.399.200,00","1.000.000.000.000.000.000,00"
"-39.025.739.055.074.300,00","0,00"
"-35.107.354.300.501.400,00","0,00"
"89.319.012.165.148.900,00","0,00"
"-63.031.448.814.553.600,00","0,00"
"54.429.896.053.052.900,00","1.000.000.000.000.000.000,00"
"-24.670.618.723.194.600,00","0,00"
"70.296.994.227.357.900,00","0,00"
"75.155.622.461.024.500,00","0,00"
"403.800.310.982.760.000,00","1.000.000.000.000.000.000,00"
"54.488.365.841.786.600,00","0,00"
"92.747.258.177.624.000,00","0,00"
"-142.020.299.969.836.000,00","0,00"
"225.618.074.670.695.000,00","1.000.000.000.000.000.000,00"
"572.714.323.833.267.000,00","1.000.000.000.000.000.000,00"
"12.148.180.719.250.400,00","0,00"
"477.584.701.800.441.000,00","1.000.000.000.000.000.000,00"
"272.594.197.177.954.000,00","1.000.000.000.000.000.000,00"
"-54.665.004.059.143.700,00","0,00"
"-74.995.791.992.602.500,00","0,00"
"91.079.856.272.965.000,00","0,00"
"216.949.613.029.760.000,00","0,00"
"-109.807.487.057.335.000,00","0,00"
"-52.538.547.932.591.900,00","0,00"
"-99.971.314.120.468.000,00","0,00"
"2.044.122.394.305.410,00","0,00"
"419.510.849.748.098.000,00","1.000.000.000.000.000.000,00"
"464.614.779.396.614.000,00","1.000.000.000.000.000.000,00"
"-72.534.573.302.215.800,00","0,00"
"185.996.612.943.848.000,00","1.000.000.000.000.000.000,00"
"-31.278.683.519.658.900,00","0,00"
"-100.470.108.115.158.000,00","0,00"
"-60.918.815.800.211.100,00","0,00"
"-45.250.451.596.996.100,00","0,00"
"-101.541.559.192.271.000,00","0,00"
"6.983.985.132.729.280,00","0,00"
"158.897.558.339.251.000,00","1.000.000.000.000.000.000,00"
"938.106.932.548.102,00","0,00"
